drug_id,disease_id
D002939,D002295
D002939,D002493
D002939,D002637
D002939,D002779
D002939,D003117
D002939,D003128
D002939,D003221
D002939,D003550
D002939,D003556
D002939,D003693
D002939,D003866
D002939,D003875
D002939,D003967
D002939,D004172
D002939,D004244
D002939,D004342
D002939,D004401
D002939,D004417
D002939,D004487
D002939,D004802
D002939,D004827
D002939,D004830
D002939,D004890
D002939,D004892
D002939,D004893
D002939,D005076
D002939,D005334
D002939,D005921
D002939,D006212
D002939,D006261
D002939,D006319
D002939,D006323
D002939,D006331
D002939,D006417
D002939,D006461
D002939,D006463
D002939,D006504
D002939,D006529
D002939,D006869
D002939,D006970
D002939,D006973
D002939,D007022
D002939,D007239
D002939,D007565
D002939,D007674
D002939,D007676
D002939,D007683
D002939,D007964
D002939,D007970
D002939,D008133
D002939,D008175
D002939,D008206
D002939,D008288
D002939,D008581
D002939,D008582
D002939,D009069
D002939,D009133
D002939,D009135
D002939,D009190
D002939,D009207
D002939,D009325
D002939,D009395
D002939,D009422
D002939,D009503
D002939,D009901
D002939,D010019
D002939,D010146
D002939,D010259
D002939,D010291
D002939,D010292
D002939,D010523
D002939,D010538
D002939,D010689
D002939,D010787
D002939,D011014
D002939,D011183
D002939,D011507
D002939,D011537
D002939,D011559
D002939,D011605
D002939,D011693
D002939,D011695
D002939,D011704
D002939,D012131
D002939,D012640
D002939,D012871
D002939,D012893
D002939,D013009
D002939,D013163
D002939,D013203
D002939,D013226
D002939,D013262
D002939,D013575
D002939,D013651
D002939,D013921
D002939,D013924
D002939,D014012
D002939,D014202
D002939,D014549
D002939,D014581
D002939,D014652
D002939,D014657
D002939,D014786
D002939,D014839
D002939,D015431
D002939,D015746
D002939,D016171
D002939,D017093
D002939,D017114
D002939,D018366
D002939,D018771
D002939,D018805
D002939,D019586
D002939,D019954
D002939,D020230
D002939,D041781
D002939,D051437
D002939,D055154
D002939,D055370
D002939,D056486
D002939,D058186
D002939,D064420
D002991,D000380
D002991,D000741
D002991,D000743
D002991,D003967
D002991,D007008
D002991,D015746
D002991,D064420
D002996,D000230
D002996,D000341
D002996,D001008
D002996,D001201
D002996,D001943
D002996,D002389
D002996,D003221
D002996,D003693
D002996,D004417
D002996,D004487
D002996,D004802
D002996,D004830
D002996,D006470
D002996,D006529
D002996,D006966
D002996,D007247
D002996,D007319
D002996,D007859
D002996,D008114
D002996,D008569
D002996,D009069
D002996,D009203
D002996,D009325
D002996,D009901
D002996,D010051
D002996,D010911
D002996,D010996
D002996,D011605
D002996,D012640
D002996,D013923
D002996,D014549
D002996,D014786
D002996,D015746
D002996,D019964
D002996,D020246
D002996,D020795
D002997,D000014
D002997,D000138
D002997,D000855
D002997,D001002
D002997,D001008
D002997,D001068
D002997,D001321
D002997,D001523
D002997,D001714
D002997,D001919
D002997,D002318
D002997,D002375
D002997,D002385
D002997,D003248
D002997,D003693
D002997,D003865
D002997,D003866
D002997,D003967
D002997,D004195
D002997,D004211
D002997,D004244
D002997,D004409
D002997,D004421
D002997,D004487
D002997,D004775
D002997,D004830
D002997,D005221
D002997,D005334
D002997,D005879
D002997,D006212
D002997,D006261
D002997,D006330
D002997,D006331
D002997,D006505
D002997,D006945
D002997,D006948
D002997,D006970
D002997,D006973
D002997,D007022
D002997,D007024
D002997,D007035
D002997,D007172
D002997,D007174
D002997,D007177
D002997,D007232
D002997,D007249
D002997,D007319
D002997,D007431
D002997,D008064
D002997,D008133
D002997,D008569
D002997,D009069
D002997,D009122
D002997,D009123
D002997,D009207
D002997,D009325
D002997,D009369
D002997,D009395
D002997,D009437
D002997,D009771
D002997,D010146
D002997,D010259
D002997,D010523
D002997,D010554
D002997,D010673
D002997,D011183
D002997,D011297
D002997,D011595
D002997,D011618
D002997,D012010
D002997,D012021
D002997,D012640
D002997,D012735
D002997,D012893
D002997,D013064
D002997,D013226
D002997,D013375
D002997,D013610
D002997,D014012
D002997,D014202
D002997,D014786
D002997,D014839
D002997,D014987
D002997,D016055
D002997,D016584
D002997,D017180
D002997,D018771
D002997,D019954
D002997,D019955
D002997,D019957
D002997,D019964
D002997,D019966
D002997,D020018
D002997,D020230
D002997,D020520
D002997,D053608
D002997,D053609
D002997,D062787
D002997,D064420
D003000,D000419
D003000,D000647
D003000,D001008
D003000,D001049
D003000,D001145
D003000,D001259
D003000,D001289
D003000,D001321
D003000,D001342
D003000,D001523
D003000,D001919
D003000,D002375
D003000,D002385
D003000,D002389
D003000,D002561
D003000,D003128
D003000,D003244
D003000,D003248
D003000,D003693
D003000,D003704
D003000,D003866
D003000,D004244
D003000,D004409
D003000,D004487
D003000,D004827
D003000,D004830
D003000,D004831
D003000,D005076
D003000,D005221
D003000,D005315
D003000,D005334
D003000,D005879
D003000,D006029
D003000,D006130
D003000,D006177
D003000,D006212
D003000,D006323
D003000,D006327
D003000,D006556
D003000,D006930
D003000,D006943
D003000,D006948
D003000,D006966
D003000,D006970
D003000,D006973
D003000,D007003
D003000,D007010
D003000,D007022
D003000,D007024
D003000,D007035
D003000,D007172
D003000,D007174
D003000,D007177
D003000,D007319
D003000,D007431
D003000,D009069
D003000,D009127
D003000,D009128
D003000,D009203
D003000,D009207
D003000,D009293
D003000,D009325
D003000,D009771
D003000,D010146
D003000,D010149
D003000,D010292
D003000,D010554
D003000,D011041
D003000,D011183
D003000,D011297
D003000,D011507
D003000,D011595
D003000,D011928
D003000,D012019
D003000,D012021
D003000,D012131
D003000,D012559
D003000,D012640
D003000,D012735
D003000,D012798
D003000,D012893
D003000,D013118
D003000,D013226
D003000,D013276
D003000,D013375
D003000,D013575
D003000,D013610
D003000,D013617
D003000,D013981
D003000,D014202
D003000,D014474
D003000,D014549
D003000,D014555
D003000,D014717
D003000,D014786
D003000,D014839
D003000,D014987
D003000,D015877
D003000,D017202
D003000,D018476
D003000,D019954
D003000,D019955
D003000,D019966
D003000,D019970
D003000,D020018
D003000,D020734
D003000,D053609
D003000,D054138
D003000,D054537
D003000,D062787
D003000,D064420
D003022,D000230
D003022,D001932
D003022,D002779
D003022,D003110
D003022,D006461
D003022,D006505
D003022,D006973
D003022,D008175
D003022,D009362
D003022,D056486
D003024,D000140
D003024,D000380
D003024,D000741
D003024,D000799
D003024,D000855
D003024,D001049
D003024,D001068
D003024,D001145
D003024,D001201
D003024,D001342
D003024,D001480
D003024,D001523
D003024,D001714
D003024,D001919
D003024,D001930
D003024,D002037
D003024,D002311
D003024,D002318
D003024,D002375
D003024,D002385
D003024,D002389
D003024,D002637
D003024,D002779
D003024,D002819
D003024,D003072
D003024,D003128
D003024,D003221
D003024,D003248
D003024,D003371
D003024,D003645
D003024,D003680
D003024,D003693
D003024,D003704
D003024,D003865
D003024,D003866
D003024,D003875
D003024,D003920
D003024,D003924
D003024,D003967
D003024,D004244
D003024,D004342
D003024,D004401
D003024,D004409
D003024,D004417
D003024,D004421
D003024,D004487
D003024,D004775
D003024,D004802
D003024,D004827
D003024,D004829
D003024,D004830
D003024,D004831
D003024,D005076
D003024,D005221
D003024,D005334
D003024,D006212
D003024,D006331
D003024,D006333
D003024,D006417
D003024,D006501
D003024,D006529
D003024,D006606
D003024,D006943
D003024,D006945
D003024,D006948
D003024,D006949
D003024,D006966
D003024,D006970
D003024,D006973
D003024,D007010
D003024,D007022
D003024,D007024
D003024,D007035
D003024,D007172
D003024,D007174
D003024,D007333
D003024,D007565
D003024,D007859
D003024,D007964
D003024,D007970
D003024,D008064
D003024,D008107
D003024,D008133
D003024,D009069
D003024,D009123
D003024,D009127
D003024,D009190
D003024,D009202
D003024,D009205
D003024,D009207
D003024,D009212
D003024,D009325
D003024,D009336
D003024,D009395
D003024,D009422
D003024,D009459
D003024,D009503
D003024,D009765
D003024,D009771
D003024,D010146
D003024,D010195
D003024,D010243
D003024,D010259
D003024,D010291
D003024,D010300
D003024,D010490
D003024,D010493
D003024,D010554
D003024,D010996
D003024,D011297
D003024,D011507
D003024,D011595
D003024,D011605
D003024,D011618
D003024,D011654
D003024,D011655
D003024,D012021
D003024,D012131
D003024,D012148
D003024,D012559
D003024,D012563
D003024,D012640
D003024,D012770
D003024,D012798
D003024,D012893
D003024,D013064
D003024,D013262
D003024,D013342
D003024,D013375
D003024,D013575
D003024,D013610
D003024,D013616
D003024,D013617
D003024,D013981
D003024,D014202
D003024,D014474
D003024,D014549
D003024,D014555
D003024,D014786
D003024,D014839
D003024,D015430
D003024,D015431
D003024,D015746
D003024,D015835
D003024,D016055
D003024,D016584
D003024,D016757
D003024,D017109
D003024,D017114
D003024,D017379
D003024,D018366
D003024,D018476
D003024,D018908
D003024,D019954
D003024,D019955
D003024,D019956
D003024,D019957
D003024,D019964
D003024,D019966
D003024,D019970
D003024,D020018
D003024,D020246
D003024,D020520
D003024,D020734
D003024,D020820
D003024,D020821
D003024,D024821
D003024,D041781
D003024,D050171
D003024,D050197
D003024,D051437
D003024,D053206
D003024,D053609
D003024,D054556
D003024,D056486
D003024,D058186
D003024,D062787
D003024,D064420
D003042,D000014
D003042,D000015
D003042,D000138
D003042,D000380
D003042,D000505
D003042,D000707
D003042,D000740
D003042,D000743
D003042,D000787
D003042,D000799
D003042,D000857
D003042,D001002
D003042,D001008
D003042,D001037
D003042,D001049
D003042,D001145
D003042,D001157
D003042,D001161
D003042,D001168
D003042,D001249
D003042,D001259
D003042,D001264
D003042,D001281
D003042,D001282
D003042,D001284
D003042,D001289
D003042,D001327
D003042,D001342
D003042,D001480
D003042,D001523
D003042,D001714
D003042,D001766
D003042,D001847
D003042,D001919
D003042,D001927
D003042,D001929
D003042,D001930
D003042,D001986
D003042,D002037
D003042,D002311
D003042,D002318
D003042,D002375
D003042,D002389
D003042,D002493
D003042,D002526
D003042,D002543
D003042,D002544
D003042,D002545
D003042,D002546
D003042,D002561
D003042,D002637
D003042,D002653
D003042,D002658
D003042,D002819
D003042,D002972
D003042,D003072
D003042,D003117
D003042,D003128
D003042,D003221
D003042,D003251
D003042,D003324
D003042,D003327
D003042,D003328
D003042,D003329
D003042,D003371
D003042,D003556
D003042,D003645
D003042,D003680
D003042,D003693
D003042,D003711
D003042,D003866
D003042,D003875
D003042,D003967
D003042,D004195
D003042,D004211
D003042,D004244
D003042,D004409
D003042,D004417
D003042,D004421
D003042,D004487
D003042,D004681
D003042,D004830
D003042,D005076
D003042,D005128
D003042,D005221
D003042,D005315
D003042,D005317
D003042,D005334
D003042,D005355
D003042,D005759
D003042,D006099
D003042,D006130
D003042,D006212
D003042,D006261
D003042,D006311
D003042,D006312
D003042,D006319
D003042,D006323
D003042,D006330
D003042,D006331
D003042,D006332
D003042,D006333
D003042,D006345
D003042,D006417
D003042,D006463
D003042,D006470
D003042,D006471
D003042,D006501
D003042,D006556
D003042,D006934
D003042,D006947
D003042,D006948
D003042,D006965
D003042,D006966
D003042,D006970
D003042,D006973
D003042,D006974
D003042,D006976
D003042,D006987
D003042,D007003
D003042,D007008
D003042,D007022
D003042,D007035
D003042,D007037
D003042,D007172
D003042,D007174
D003042,D007232
D003042,D007235
D003042,D007239
D003042,D007249
D003042,D007319
D003042,D007410
D003042,D007431
D003042,D007511
D003042,D007565
D003042,D007634
D003042,D007674
D003042,D007676
D003042,D007683
D003042,D007752
D003042,D007859
D003042,D007964
D003042,D008133
D003042,D008171
D003042,D008180
D003042,D008569
D003042,D008581
D003042,D008881
D003042,D009069
D003042,D009102
D003042,D009120
D003042,D009122
D003042,D009127
D003042,D009128
D003042,D009133
D003042,D009157
D003042,D009202
D003042,D009203
D003042,D009205
D003042,D009325
D003042,D009336
D003042,D009357
D003042,D009395
D003042,D009410
D003042,D009421
D003042,D009422
D003042,D009436
D003042,D009459
D003042,D009468
D003042,D009503
D003042,D009771
D003042,D009886
D003042,D009901
D003042,D010019
D003042,D010146
D003042,D010190
D003042,D010195
D003042,D010211
D003042,D010259
D003042,D010291
D003042,D010292
D003042,D010538
D003042,D010554
D003042,D010787
D003042,D011014
D003042,D011041
D003042,D011183
D003042,D011248
D003042,D011297
D003042,D011317
D003042,D011507
D003042,D011595
D003042,D011596
D003042,D011605
D003042,D011618
D003042,D011654
D003042,D011693
D003042,D011695
D003042,D011782
D003042,D011928
D003042,D012019
D003042,D012021
D003042,D012120
D003042,D012131
D003042,D012164
D003042,D012206
D003042,D012559
D003042,D012640
D003042,D012678
D003042,D012735
D003042,D012769
D003042,D012770
D003042,D012798
D003042,D012848
D003042,D012852
D003042,D012893
D003042,D013035
D003042,D013064
D003042,D013226
D003042,D013276
D003042,D013345
D003042,D013375
D003042,D013575
D003042,D013610
D003042,D013616
D003042,D013617
D003042,D013651
D003042,D013921
D003042,D013923
D003042,D013924
D003042,D013927
D003042,D013981
D003042,D014103
D003042,D014202
D003042,D014456
D003042,D014474
D003042,D014549
D003042,D014652
D003042,D014657
D003042,D014693
D003042,D014786
D003042,D014839
D003042,D014987
D003042,D015267
D003042,D015427
D003042,D015428
D003042,D015431
D003042,D015746
D003042,D015835
D003042,D016055
D003042,D016171
D003042,D016491
D003042,D016584
D003042,D016757
D003042,D017093
D003042,D017109
D003042,D017114
D003042,D017116
D003042,D017180
D003042,D017202
D003042,D017379
D003042,D017563
D003042,D017880
D003042,D018487
D003042,D018754
D003042,D018771
D003042,D018908
D003042,D019584
D003042,D019954
D003042,D019956
D003042,D019957
D003042,D019964
D003042,D019966
D003042,D019970
D003042,D020018
D003042,D020246
D003042,D020300
D003042,D020301
D003042,D020422
D003042,D020521
D003042,D020964
D003042,D022124
D003042,D023341
D003042,D023921
D003042,D034381
D003042,D047928
D003042,D049188
D003042,D050197
D003042,D051437
D003042,D053609
D003042,D054058
D003042,D054138
D003042,D054537
D003042,D056486
D003042,D056784
D003042,D058186
D003042,D064420
D003078,D000014
D003078,D000505
D003078,D000544
D003078,D000647
D003078,D000740
D003078,D000749
D003078,D001002
D003078,D001145
D003078,D001259
D003078,D001855
D003078,D001927
D003078,D001930
D003078,D002779
D003078,D003072
D003078,D003967
D003078,D004211
D003078,D004244
D003078,D004417
D003078,D005221
D003078,D005759
D003078,D005767
D003078,D006073
D003078,D006261
D003078,D006470
D003078,D006528
D003078,D006948
D003078,D006973
D003078,D007010
D003078,D007249
D003078,D007410
D003078,D007565
D003078,D007674
D003078,D007859
D003078,D007970
D003078,D008103
D003078,D008107
D003078,D008569
D003078,D009101
D003078,D009102
D003078,D009133
