meshid,side effect UMLS_id
D000584,C0740394
D000584,C0235416
D000584,C0917801
D000584,C0948521
D000584,C2830004
D000638,C0000737
D000638,C0687713
D000638,C0001824
D000638,C0002170
D000638,C0002792
D000638,C0002874
D000638,C0002878
D000638,C0002962
D000638,C0002994
D000638,C0003123
D000638,C0232462
D000638,C0003578
D000638,C0003811
D000638,C0004093
D000638,C0004134
D000638,C0004238
D000638,C0004245
D000638,C0004604
D000638,C0006266
D000638,C0006272
D000638,C0006826
D000638,C0007114
D000638,C0007642
D000638,C0007758
D000638,C0009241
D000638,C0009450
D000638,C0009676
D000638,C1443060
D000638,C0009806
D000638,C0010200
D000638,C0011124
D000638,C0855242
D000638,C0011206
D000638,C0011606
D000638,C0011609
D000638,C0011991
D000638,C0012833
D000638,C0013378
D000638,C0013395
D000638,C0013404
D000638,C0013595
D000638,C0013604
D000638,C0014457
D000638,C0014518
D000638,C0014534
D000638,C0014742
D000638,C0015230
D000638,C0011603
D000638,C0015376
D000638,C0015672
D000638,C0015967
D000638,C0016059
D000638,C0016382
D000638,C0018021
D000638,C0018188
D000638,C0018524
D000638,C0018681
D000638,C0018790
D000638,C0018801
D000638,C0018802
D000638,C0019079
D000638,C0019158
D000638,C0019187
D000638,C0019209
D000638,C0020437
D000638,C0020458
D000638,C0020517
D000638,C0020550
D000638,C0020649
D000638,C0020676
D000638,C0021141
D000638,C0021368
D000638,C0022346
D000638,C0022581
D000638,C0870082
D000638,C0022660
D000638,C0022661
D000638,C0023211
D000638,C0023895
D000638,C0151763
D000638,C0239571
D000638,C0024115
D000638,C0024437
D000638,C0026848
D000638,C0027497
D000638,C0027540
D000638,C0027868
D000638,C0027947
D000638,C0028084
D000638,C0029132
D000638,C0029134
D000638,C0030193
D000638,C0030305
D000638,C0030312
D000638,C0030353
D000638,C0030554
D000638,C0030591
D000638,C0042514
D000638,C0031117
D000638,C0031542
D000638,C0032227
D000638,C0032231
D000638,C0032285
D000638,C0033774
D000638,C0033845
D000638,C0034063
D000638,C0035222
D000638,C0035410
D000638,C0036104
D000638,C0037036
D000638,C0036454
D000638,C0036974
D000638,C0036980
D000638,C0037188
D000638,C2747891
D000638,C0037274
D000638,C0037290
D000638,C0549567
D000638,C0037317
D000638,C0851578
D000638,C0038325
D000638,C0038990
D000638,C0039231
D000638,C0040034
D000638,C0040046
D000638,C0040137
D000638,C0040136
D000638,C0040264
D000638,C0040479
D000638,C0040822
D000638,C0041834
D000638,C0042109
D000638,C0042384
D000638,C0042487
D000638,C0042510
D000638,C0042571
D000638,C0042963
D000638,C0043094
D000638,C0043096
D000638,C0043144
D000638,C0043352
D000638,C0085605
D000638,C0085610
D000638,C0085623
D000638,C0085631
D000638,C0085636
D000638,C0085661
D000638,C0085786
D000638,C1279945
D000638,C1800706
D000638,C0086439
D000638,C0086565
D000638,C0149881
D000638,C0029191
D000638,C0149904
D000638,C0151701
D000638,C0151735
D000638,C0151744
D000638,C0151746
D000638,C1565489
D000638,C0151766
D000638,C0151773
D000638,C0151786
D000638,C0151799
D000638,C0237849
D000638,C0151859
D000638,C0151878
D000638,C0151904
D000638,C0151905
D000638,C0151907
D000638,C0152081
D000638,C0155118
D000638,C0159039
D000638,C0423798
D000638,C0013491
D000638,C0160390
D000638,C2242588
D000638,C0162281
D000638,C0206061
D000638,C0206062
D000638,C0231218
D000638,C0234215
D000638,C2047937
D000638,C0231303
D000638,C0700361
D000638,C0233407
D000638,C0233565
D000638,C0234133
D000638,C0015371
D000638,C0235270
D000638,C0235896
D000638,C0238796
D000638,C0242350
D000638,C0242770
D000638,C0264383
D000638,C0264893
D000638,C0264906
D000638,C0270922
D000638,C0302295
D000638,C0314719
D000638,C0332534
D000638,C0340861
D000638,C0340865
D000638,C0341439
D000638,C0344232
D000638,C0344320
D000638,C0234458
D000638,C0344432
D000638,C0348024
D000638,C0040128
D000638,C0349506
D000638,C0162830
D000638,C0392702
D000638,C0013384
D000638,C0427086
D000638,C0428977
D000638,C0442874
D000638,C0456909
D000638,C0520966
D000638,C0541782
D000638,C0541799
D000638,C0542184
D000638,C0017178
D000638,C0547030
D000638,C3665347
D000638,C0549493
D000638,C0575081
D000638,C0581386
D000638,C0003467
D000638,C0586553
D000638,C0853019
D000638,C0600142
D000638,C0236075
D000638,C0687133
D000638,C0745754
D000638,C0860210
D000638,C0852879
D000638,C0857576
D000638,C0476414
D000638,C0861171
D000638,C0920171
D000638,C0917801
D000638,C0919924
D000638,C0948595
D000638,C1112256
D000638,C1442835
D000638,C1510497
D000638,C1527407
D000638,C0035078
D000638,C2363809
D000639,C0001824
D000639,C0002170
D000639,C0003123
D000639,C0232462
D000639,C0003467
D000639,C0003811
D000639,C0003864
D000639,C0004093
D000639,C0004134
D000639,C0006384
D000639,C0009421
D000639,C0009676
D000639,C1443060
D000639,C0009806
D000639,C0011124
D000639,C0855242
D000639,C0011253
D000639,C0011991
D000639,C0012833
D000639,C0013144
D000639,C2830004
D000639,C0013362
D000639,C0029408
D000639,C0013604
D000639,C0014457
D000639,C0015230
D000639,C0011603
D000639,C0015672
D000639,C0015967
D000639,C0018418
D000639,C0018524
D000639,C0018681
D000639,C0018794
D000639,C0004245
D000639,C0019158
D000639,C0020538
D000639,C0020649
D000639,C0020651
D000639,C0021141
D000639,C0022107
D000639,C0022346
D000639,C0023530
D000639,C0026837
D000639,C0026961
D000639,C0027051
D000639,C0948089
D000639,C0027497
D000639,C0027849
D000639,C0028084
D000639,C0028643
D000639,C0278134
D000639,C0020580
D000639,C0030252
D000639,C0030446
D000639,C0031117
D000639,C0033774
D000639,C0034150
D000639,C1368065
D000639,C0036572
D000639,C0037317
D000639,C0851578
D000639,C0038362
D000639,C0038454
D000639,C0039070
D000639,C0041657
D000639,C0036974
D000639,C0039231
D000639,C0040034
D000639,C0040264
D000639,C0040479
D000639,C0040822
D000639,C0042023
D000639,C0042109
D000639,C0042510
D000639,C0042514
D000639,C0042963
D000639,C0043094
D000639,C0043352
D000639,C0080274
D000639,C0085605
D000639,C0085631
D000639,C0087169
D000639,C0152128
D000639,C0151480
D000639,C0151773
D000639,C0030312
D000639,C0152198
D000639,C0221490
D000639,C0013395
D000639,C0231218
D000639,C0234215
D000639,C2047937
D000639,C0233407
D000639,C0233571
D000639,C0234133
D000639,C0015371
D000639,C0234708
D000639,C0235198
D000639,C1306341
D000639,C0233414
D000639,C0235293
D000639,C0013378
D000639,C0235347
D000639,C0151596
D000639,C0235660
D000639,C0239385
D000639,C0030554
D000639,C0241934
D000639,C0242350
D000639,C0264886
D000639,C0338831
D000639,C0344232
D000639,C0392676
D000639,C0392702
D000639,C0013384
D000639,C0424823
D000639,C0341047
D000639,C0429097
D000639,C0429098
D000639,C0520966
D000639,C0686347
D000639,C0699828
D000639,C0700590
D000639,C0020458
D000639,C0855333
D000639,C0151878
D000639,C0856054
D000639,C0878544
D000639,C0917801
D000639,C0919715
D000639,C2225524
D000639,C2242996
D000639,C2364111
D000639,C2584688
D000661,C0000737
D000661,C0687713
D000661,C0002792
D000661,C0002994
D000661,C0003123
D000661,C0232462
D000661,C0003467
D000661,C0004093
D000661,C0008031
D000661,C0009450
D000661,C0009806
D000661,C0011071
D000661,C0011124
D000661,C0855242
D000661,C0011570
D000661,C0011991
D000661,C0012833
D000661,C0013384
D000661,C0013390
D000661,C0013395
D000661,C0013404
D000661,C0014518
D000661,C0015230
D000661,C0011603
D000661,C0015672
D000661,C0015967
D000661,C0018681
D000661,C0020517
D000661,C0020538
D000661,C0022107
D000661,C0027051
D000661,C0948089
D000661,C0027497
D000661,C0027769
D000661,C0233494
D000661,C0030252
D000661,C0036572
D000661,C0037822
D000661,C0038325
D000661,C0014742
D000661,C0038454
D000661,C0038990
D000661,C0020458
D000661,C0039231
D000661,C0040435
D000661,C0040517
D000661,C0040822
D000661,C0042029
D000661,C0042109
D000661,C0042769
D000661,C0042963
D000661,C0043096
D000661,C0043352
D000661,C0085631
D000661,C0085633
D000661,C0233472
D000661,C0151736
D000661,C3263723
D000661,C0162830
D000661,C0220870
D000661,C0221512
D000661,C0232492
D000661,C0231530
D000661,C0232459
D000661,C0017178
D000661,C0233477
D000661,C0235146
D000661,C0242350
D000661,C0277884
D000661,C0338614
D000661,C0033975
D000661,C0497247
D000661,C0751900
D000661,C0040188
D000661,C0878544
D000661,C0917801
D000661,C2830004
D000661,C0000729
D000661,C0001122
D000661,C0001807
D000661,C0002170
D000661,C0002962
D000661,C0003811
D000661,C0004134
D000661,C0004936
D000661,C0006145
D000661,C0009421
D000661,C0009676
D000661,C1443060
D000661,C0009782
D000661,C0011206
D000661,C0012797
D000661,C0032617
D000661,C0013378
D000661,C0015397
D000661,C0016382
D000661,C0018524
D000661,C0018799
D000661,C0020649
D000661,C0023380
D000661,C0026961
D000661,C0027765
D000661,C0027849
D000661,C0030232
D000661,C0030318
D000661,C0035410
D000661,C0036974
D000661,C0037320
D000661,C0039070
D000661,C0041657
D000661,C0042075
D000661,C0041969
D000661,C0042373
D000661,C0085593
D000661,C0086769
D000661,C0087169
D000661,C0152128
D000661,C0149526
D000661,C0151686
D000661,C0151699
D000661,C0151889
D000661,C0162429
D000661,C0162529
D000661,C0178298
D000661,C0037274
D000661,C0178417
D000661,C0232461
D000661,C0234967
D000661,C0085583
D000661,C0235198
D000661,C1306341
D000661,C0233414
D000661,C0238051
D000661,C0340464
D000661,C0376297
D000661,C0392674
D000661,C0392676
D000661,C0424230
D000661,C0424295
D000661,C0547030
D000661,C3665347
D000661,C0556446
D000661,C1510472
D000661,C0600104
D000661,C0917799
D000661,C1456784
D000677,C0000737
D000677,C0687713
D000677,C0001824
D000677,C0002170
D000677,C0002871
D000677,C0002874
D000677,C0003123
D000677,C0232462
D000677,C0003811
D000677,C0004093
D000677,C0004238
D000677,C0004936
D000677,C0009450
D000677,C0009676
D000677,C1443060
D000677,C0009782
D000677,C0011168
D000677,C0011991
D000677,C0012833
D000677,C0013404
D000677,C0015230
D000677,C0011603
D000677,C0015376
D000677,C0015672
D000677,C0015967
D000677,C0017178
D000677,C0017565
D000677,C0017574
D000677,C0018681
D000677,C0018799
D000677,C0018802
D000677,C0018926
D000677,C0018965
D000677,C0019080
D000677,C0518015
D000677,C0019158
D000677,C0020517
D000677,C0020580
D000677,C0020649
D000677,C0021368
D000677,C0022346
D000677,C0023380
D000677,C0023530
D000677,C0025061
D000677,C0026858
D000677,C0027497
D000677,C0027540
D000677,C0030193
D000677,C0030312
D000677,C0030554
D000677,C0031542
D000677,C0033687
D000677,C0948586
D000677,C0034150
D000677,C1368065
D000677,C0035078
D000677,C0036572
D000677,C0038362
D000677,C0039231
D000677,C0039239
D000677,C0040034
D000677,C0041956
D000677,C0042075
D000677,C0041969
D000677,C0042109
D000677,C0042373
D000677,C0042510
D000677,C0042963
D000677,C0043094
D000677,C0043096
D000677,C0085605
D000677,C0085612
D000677,C0085633
D000677,C0233472
D000677,C0151539
D000677,C0151578
D000677,C0235431
D000677,C0151723
D000677,C0151734
D000677,C0151735
D000677,C0151773
D000677,C0151849
D000677,C0852911
D000677,C0151904
D000677,C0162429
D000677,C0178298
D000677,C0037274
D000677,C0235378
D000677,C0243026
D000677,C0243065
D000677,C0267566
D000677,C0267792
D000677,C0311468
D000677,C0333355
D000677,C0344232
D000677,C0428977
D000677,C0522153
D000677,C0541832
D000677,C0740394
D000677,C0235416
D000677,C0743400
D000677,C0746883
D000677,C0851341
D000677,C1384353
D000677,
D000677,C0854467
D000677,C0878544
D000677,C1287298
D000677,C1306571
D001241,C0002064
D001241,C0002792
D001241,C0002871
D001241,C0002994
D001241,C0004096
D001241,C0005778
D001241,C0005779
D001241,C0006147
D001241,C0008049
D001241,C0009421
D001241,C0009676
D001241,C1443060
D001241,C0009938
D001241,C0011849
D001241,C0011991
D001241,C0012797
D001241,C0032617
D001241,C0013144
D001241,C2830004
D001241,C0013395
D001241,C0013404
D001241,C0015230
D001241,C0011603
D001241,C0016382
D001241,C0017181
D001241,C0018099
D001241,C0018834
D001241,C0018926
D001241,C0019080
D001241,C0518015
D001241,C0019087
D001241,C0020517
D001241,C0020538
D001241,C0020615
D001241,C0020621
D001241,C0023530
D001241,C0023895
D001241,C0151763
D001241,C0239571
D001241,C0025222
D001241,C0027497
D001241,C0030920
D001241,C0033774
D001241,C0034150
D001241,C1368065
D001241,C0035400
D001241,C0036572
D001241,C0038990
D001241,C0020458
D001241,C0039070
D001241,C0012833
D001241,C0041657
D001241,C0036974
D001241,C0039231
D001241,C0039971
D001241,C0040034
D001241,C0040264
D001241,C0041582
D001241,C0042109
D001241,C0042571
D001241,C0042963
D001241,C0151746
D001241,C1565489
D001241,C0220870
D001241,C0220981
D001241,C0233571
D001241,C0085631
D001241,C0235283
D001241,C0235378
D001241,C0235710
D001241,C0008031
D001241,C0241863
D001241,C0268030
D001241,C0001122
D001241,C0302295
D001241,C0392176
D001241,C1291078
D001241,C0857177
D001241,C0003862
D001241,C0948873
D001241,C0021400
D001241,C1145670
D001241,C1384666
D001241,C0011053
D001241,C1522133
D001241,C0595930
D001623,C0000737
D001623,C0687713
D001623,C0000833
D001623,C0001339
D001623,C0002453
D001623,C0002792
D001623,C0002994
D001623,C0003123
D001623,C0232462
D001623,C0003467
D001623,C0003811
D001623,C0005741
D001623,C0005745
D001623,C0005758
D001623,C0085932
D001623,C0007194
D001623,C0009450
D001623,C0009760
D001623,C0009763
D001623,C0009938
D001623,C0010037
D001623,C0010481
D001623,C0011253
D001623,C0011849
D001623,C0011991
D001623,C0012833
D001623,C0013395
D001623,C0013491
D001623,C0013604
D001623,C0013928
D001623,C0014236
D001623,C0030332
D001623,C0014544
D001623,C0014868
D001623,C0015230
D001623,C0011603
D001623,C0015300
D001623,C0015376
D001623,C0015397
D001623,C0015403
D001623,C0015672
D001623,C0004093
D001623,C0015967
D001623,C0016242
D001623,C0016658
D001623,C0016655
D001623,C0017601
D001623,C0017979
D001623,C0018524
D001623,C0018681
D001623,C0018790
D001623,C0018800
D001623,C0018801
D001623,C0018802
D001623,C0018813
D001623,C0019080
D001623,C0518015
D001623,C0019209
D001623,C0019348
D001623,C0019521
D001623,C0019572
D001623,C0020452
D001623,C0020456
D001623,C0020488
D001623,C0020538
D001623,C0020555
D001623,C0020621
D001623,C0020649
D001623,C0021831
D001623,C0017178
D001623,C0022107
D001623,C0022408
D001623,C0029408
D001623,C0022568
D001623,C0023380
D001623,C0023518
D001623,C0024032
D001623,C1963897
D001623,C0026846
D001623,C0026946
D001623,C0027051
D001623,C0948089
D001623,C0027497
D001623,C0027540
D001623,C0027543
D001623,C0029445
D001623,C0027765
D001623,C0027813
D001623,C0031117
D001623,C0028840
D001623,C0028841
D001623,C0029118
D001623,C0029456
D001623,C0030353
D001623,C0029134
D001623,C0030554
D001623,C0030920
D001623,C0031256
D001623,C0033774
D001623,C0033844
D001623,C0577559
D001623,C0033845
D001623,C0033975
D001623,C0034063
D001623,C0035305
D001623,C0035321
D001623,C0035344
D001623,C0036341
D001623,C0036572
D001623,C0039070
D001623,C0041657
D001623,C0036974
D001623,C0039231
D001623,C0039446
D001623,C0040034
D001623,C0040038
D001623,C0013922
D001623,C0340726
D001623,C0040046
D001623,C0041296
D001623,C0041834
D001623,C0042109
D001623,C0042373
D001623,C0042384
D001623,C0042571
D001623,C0042907
D001623,C0042909
D001623,C0042963
D001623,C0043094
D001623,C0043096
D001623,C0043251
D001623,C3263723
D001623,C0085570
D001623,C0085633
D001623,C0233472
D001623,C0085635
D001623,C0085660
D001623,C0086543
D001623,C0087169
D001623,C0152128
D001623,C0149931
D001623,C0151467
D001623,C0151514
D001623,C0151601
D001623,C0151686
D001623,C0151692
D001623,C0151740
D001623,C0151786
D001623,C0151827
D001623,C0151937
D001623,C0151970
D001623,C0152006
D001623,C0152459
D001623,C0156404
D001623,C0161479
D001623,C0162834
D001623,C0162835
D001623,C0231218
D001623,C0234215
D001623,C1443060
D001623,C2047937
D001623,C0231528
D001623,C0948594
D001623,C0232461
D001623,C0234632
D001623,C0234708
D001623,C0235146
D001623,C0235259
D001623,C0235409
D001623,C0235453
D001623,C0239295
D001623,C0240417
D001623,C0240735
D001623,C0241863
D001623,C0262431
D001623,C0268000
D001623,C0270994
D001623,C0026848
D001623,C0271650
D001623,C0278079
D001623,C1510472
D001623,C0314719
D001623,C0332601
D001623,C0333641
D001623,C0338656
D001623,C0009241
D001623,C0338831
D001623,C0340865
D001623,C0342579
